Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
718.7500,2.2662,15.5421,65.9883,29.8502,34.1035,2.7159,-3.9967,-4.8648,-6.6345,-7.8294,-8.4630,-13.8100,0.7962,8.4408,14.2781,-36.5652
726.5625,16.4218,18.5369,21.9853,23.9775,29.1257,13.8513,7.8044,9.7736,4.3517,4.0929,6.9090,0.8121,15.2281,12.6988,3.8296,-70.3615
734.3750,28.0170,21.5928,-31.0701,13.8058,21.2588,26.5363,22.0878,28.3118,21.6566,21.5912,26.8295,19.7361,23.7586,10.1978,-7.5563,-106.2051
742.1875,-7.2578,17.8376,105.7944,29.3142,42.9139,-3.0703,-21.1833,-21.3806,-23.0713,-25.9419,-24.1492,-28.8186,-9.5202,9.4384,13.9359,11.9736
750.0000,5.8068,17.3927,61.9988,26.6792,33.3268,0.3856,-5.0210,-6.3954,-10.1714,-11.8884,-10.5318,-16.4683,1.0307,12.1396,11.8038,-27.2379
757.8125,9.9597,18.1941,43.9702,21.8156,29.9574,-2.1455,-2.1962,-0.9113,-3.6631,-7.0335,-3.6269,-10.0507,10.7529,13.0100,7.8497,-42.1217
765.6250,-2.8318,15.6247,79.2867,23.0341,33.7185,-5.5017,-18.0606,-15.7799,-13.7048,-20.1828,-17.0002,-22.2541,4.6433,10.1662,13.5926,-13.7596
773.4375,5.6774,12.0360,44.9941,19.0848,26.5318,6.0639,-6.2397,-4.8664,-4.8768,-9.0076,-5.7618,-8.6879,5.6864,10.4176,11.0292,-42.0670
781.2500,4.9610,13.0953,61.4020,19.6803,31.2148,-3.5268,-8.8970,-9.6227,-13.9911,-14.2117,-11.4318,-14.4959,0.3733,10.7889,12.6384,-30.8792
789.0625,4.0431,16.2447,50.7974,15.7691,26.6420,-6.5157,-8.9406,-7.5833,-12.5782,-10.5689,-9.6054,-16.0692,5.5042,5.5139,12.3432,-32.3388
796.8750,5.6389,11.7694,17.4072,10.7742,21.5122,-0.2875,-2.2632,2.9050,-2.4541,2.0239,2.4377,-4.5166,9.0134,5.4092,6.3700,-55.2329
804.6875,2.9121,6.5946,25.7178,10.3695,25.3409,-3.6792,-2.0809,3.3431,-4.5246,2.0628,2.3393,-5.3733,1.9943,10.5171,1.6863,-54.1093
812.5000,9.3508,10.6261,8.0671,7.4940,17.2246,3.3910,4.7179,8.3164,-0.4088,5.7326,5.0205,-5.6039,8.9528,10.5017,5.2951,-70.5460
820.3125,5.2868,13.0557,18.3097,6.7095,18.1763,3.2569,-4.3457,-1.7774,-8.9079,-2.8631,-3.6376,-11.8447,7.6258,8.5544,17.7884,-50.1677
828.1250,8.8710,11.4198,-1.5542,0.0603,18.5357,1.2066,0.2879,7.6436,-1.4451,7.6876,7.8419,-1.3155,6.4649,9.0906,10.2800,-64.4601
835.9375,9.3075,12.1427,4.0190,-3.2768,14.8403,-4.1297,-1.3865,8.1393,1.1879,5.5769,7.8303,-4.2549,6.8812,12.7419,2.1347,-65.8273
843.7500,5.5747,15.2167,22.2849,-4.4227,15.0441,-10.3396,-10.8853,-2.8337,-4.5327,-8.1301,-2.5724,-12.9371,6.6542,14.6702,7.6842,-47.2941
851.5625,12.1559,15.3000,-7.4348,-8.5796,13.1241,-8.0630,-0.7828,7.5983,5.0786,2.9581,8.9144,0.1842,9.1970,9.6880,5.6722,-70.8460
859.3750,8.7396,10.8946,-1.7886,-5.4841,10.1954,-7.6169,-0.5510,5.9857,2.8376,3.1093,7.0707,0.7470,4.4916,4.1287,1.2929,-63.3237
867.1875,5.9396,9.7923,-3.9178,-5.4345,9.1819,-4.7439,-2.5022,3.7807,1.6020,0.4988,4.5315,-1.8494,3.8821,3.9655,0.4171,-59.1480
875.0000,0.3842,11.5392,18.6943,-4.9504,19.2179,-10.6646,-8.7681,-3.6376,-6.1551,-8.6472,-4.5996,-13.8728,-3.0234,6.1130,6.2437,-42.9045
882.8125,7.9733,13.0073,-7.6789,-5.2750,10.3156,-2.1365,4.6486,6.5772,1.5942,-0.5897,2.5266,-8.1649,0.9873,4.8821,-0.0963,-65.0692
890.6250,7.0844,15.6308,-9.0719,-1.9223,8.3133,2.1191,3.8908,3.7495,-2.6411,-4.8096,-1.1461,-10.1961,-0.8467,3.5423,-4.3359,-58.7093
898.4375,3.1133,20.6324,15.0573,0.8446,20.1225,-1.4335,-8.9402,-6.4384,-12.8669,-15.3802,-10.5598,-21.2890,-8.2114,3.9656,-0.4319,-36.1143
906.2500,13.2210,22.2486,-11.0226,-0.8300,14.2381,7.9345,-2.0993,3.0673,-3.4207,-5.9195,-1.1901,-14.6701,-0.3097,6.3979,-1.7558,-59.4437
914.0625,8.8626,21.1548,-0.3818,-0.1388,13.6114,5.3281,-4.0240,-0.3886,-8.4361,-9.0071,-4.7216,-16.8035,-0.8206,8.4922,-1.6409,-46.1086
921.8750,10.0639,23.9569,-6.9146,-3.8676,16.0211,4.2903,-0.5686,3.5152,-5.6474,-5.8633,-0.4302,-12.4691,-0.0755,5.6525,-4.0950,-50.5960
929.6875,13.7566,22.8805,-1.2164,-1.0621,13.9803,9.8065,-4.4605,-1.3351,-3.6693,-12.3610,-4.9987,-15.2264,1.9208,4.3894,-0.8679,-46.5979
937.5000,13.3824,19.2256,1.9697,-0.9443,10.5645,10.4594,-8.8963,-6.1169,-4.2710,-16.6159,-8.7211,-16.7726,2.1734,5.2610,2.9722,-34.0857
945.3125,8.2173,20.4715,6.0961,-8.3219,12.8609,-1.1942,-10.6923,-6.1199,-7.2030,-14.3921,-6.8655,-14.7851,-1.5845,3.5338,5.2176,-29.3484
953.1250,12.4292,19.3370,-21.2465,-12.9783,4.7017,2.5950,-1.5226,2.9442,4.0741,-6.6909,2.5388,-4.1346,4.2034,1.9334,-0.9041,-57.8448
960.9375,9.5084,12.2224,-12.6386,-7.5036,4.0738,5.8834,-5.9022,-4.9392,4.4297,-18.4420,-6.2763,-9.5777,2.0266,2.9528,-4.7421,-48.4213
968.7500,3.0666,11.8059,13.0086,-7.7717,9.5291,-3.9895,-18.3185,-18.2159,-6.6793,-32.5394,-18.1785,-18.6455,-6.6009,2.9441,-0.8165,-20.9101
976.5625,8.6305,15.9045,-15.7521,-16.1616,1.7409,-1.7180,-12.8763,-10.7307,-2.9870,-24.2319,-8.8860,-8.6620,-0.8974,2.1658,-2.3242,-44.6888
984.3750,2.1728,11.9486,-4.2531,-12.9512,6.6934,-0.3559,-15.3032,-14.4636,-8.0080,-28.4287,-14.6830,-16.1485,-4.4230,-2.1069,-7.9717,-35.6874
992.1875,-1.9695,7.1783,1.8766,-10.0381,10.8901,-2.2055,-15.1476,-15.8740,-7.9036,-30.2363,-17.8383,-20.2724,-9.1671,-8.4701,-12.5727,-30.6709
1000.0000,-3.0120,7.3178,-1.4805,-12.2083,2.0593,-5.4734,-17.3127,-19.6866,-8.6395,-33.8114,-19.6951,-17.5473,-6.6761,-2.9183,-5.1326,-31.2244
1007.8125,-5.4037,9.4412,5.4254,-14.0699,0.0547,-9.1987,-21.4351,-23.9765,-14.9044,-38.2607,-23.7343,-21.9617,-3.5871,5.9506,0.7730,-22.3236
1015.6250,-3.3656,12.5118,3.7951,-15.6244,4.4170,-12.6460,-19.4257,-19.7463,-16.1814,-33.3235,-20.6697,-23.5123,-3.8977,1.9146,-4.8387,-18.6765
1023.4375,-0.9688,14.1210,-1.8943,-13.0743,3.5745,-9.5529,-18.0103,-18.8468,-13.6523,-32.3488,-18.9192,-19.1608,-4.4705,-0.8298,-4.2876,-28.2673
1031.2500,0.1639,14.0370,-6.3302,-9.6117,2.5670,-2.3161,-17.9322,-21.0400,-10.5632,-36.3718,-20.9200,-18.1118,-2.7797,3.2200,1.7946,-30.8693
